Date,1 yr versus 3 mo,2 yr vs 3 mo,5 yr vs 2 yr,10 yr vs 2 yr,10 yr vs 3 mo
8/26/2008,0.48,0.64,0.71,1.44,2.08
8/25/2008,0.38,0.59,0.71,1.46,2.05
8/22/2008,0.47,0.72,0.72,1.45,2.17
8/21/2008,0.38,0.61,0.75,1.51,2.12
8/20/2008,0.35,0.54,0.75,1.54,2.08
8/19/2008,0.31,0.52,0.75,1.51,2.03
8/18/2008,0.33,0.53,0.72,1.47,2
8/15/2008,0.27,0.55,0.71,1.44,1.99
8/14/2008,0.25,0.56,0.7,1.44,2
8/13/2008,0.34,0.65,0.71,1.44,2.09
8/12/2008,0.32,0.59,0.71,1.46,2.05
8/11/2008,0.4,0.69,0.71,1.43,2.12
8/8/2008,0.49,0.81,0.7,1.43,2.24
8/7/2008,0.51,0.77,0.73,1.49,2.26
8/6/2008,0.62,0.92,0.74,1.5,2.42
8/5/2008,0.51,0.79,0.74,1.5,2.29
8/4/2008,0.52,0.78,0.7,1.45,2.23
8/1/2008,0.59,0.85,0.72,1.46,2.31
7/31/2008,0.59,0.84,0.73,1.47,2.31
7/30/2008,0.63,0.94,0.72,1.43,2.37
7/29/2008,0.64,0.93,0.74,1.44,2.37
7/28/2008,0.55,0.86,0.75,1.47,2.33
7/25/2008,0.6,0.95,0.75,1.43,2.38
7/24/2008,0.61,0.96,0.76,1.42,2.38
7/23/2008,0.81,1.22,0.7,1.35,2.57
7/22/2008,0.78,1.19,0.74,1.4,2.59
7/21/2008,0.82,1.18,0.75,1.43,2.61
7/18/2008,0.78,1.18,0.76,1.45,2.63
7/17/2008,0.83,1.15,0.77,1.49,2.64
7/16/2008,0.79,1.07,0.76,1.53,2.6
7/15/2008,0.76,1,0.73,1.48,2.48
7/14/2008,0.71,0.95,0.73,1.43,2.38
7/11/2008,0.68,0.97,0.68,1.37,2.34
7/10/2008,0.53,0.77,0.66,1.39,2.16
7/9/2008,0.39,0.59,0.7,1.44,2.03
7/8/2008,0.4,0.61,0.72,1.44,2.05
7/7/2008,0.39,0.6,0.76,1.48,2.08
7/3/2008,0.46,0.7,0.74,1.45,2.15
7/2/2008,0.53,0.78,0.71,1.39,2.17
7/1/2008,0.51,0.76,0.7,1.38,2.14
6/30/2008,0.46,0.73,0.71,1.36,2.09
6/27/2008,0.67,0.97,0.71,1.34,2.31
6/26/2008,0.65,0.94,0.76,1.39,2.33
6/25/2008,0.67,1.01,0.72,1.3,2.31
6/24/2008,0.7,1.04,0.65,1.23,2.27
6/23/2008,0.7,1.11,0.67,1.21,2.32
6/20/2008,0.62,1.01,0.69,1.28,2.29
6/19/2008,0.67,1.08,0.68,1.23,2.31
6/18/2008,0.6,0.96,0.68,1.27,2.23
6/17/2008,0.59,0.95,0.72,1.29,2.24
6/16/2008,0.61,0.95,0.71,1.23,2.18
6/13/2008,0.65,1.06,0.68,1.22,2.28
6/12/2008,0.62,1.03,0.65,1.2,2.23
6/11/2008,0.51,0.87,0.66,1.27,2.14
6/10/2008,0.51,0.89,0.63,1.2,2.09
6/9/2008,0.4,0.84,0.68,1.29,2.13
6/6/2008,0.27,0.55,0.8,1.54,2.09
6/5/2008,0.3,0.67,0.82,1.54,2.21
6/4/2008,0.3,0.63,0.79,1.51,2.14
6/3/2008,0.29,0.6,0.76,1.47,2.07
6/2/2008,0.32,0.66,0.77,1.47,2.13
5/30/2008,0.33,0.77,0.75,1.4,2.17
5/29/2008,0.26,0.77,0.74,1.41,2.18
5/28/2008,0.32,0.73,0.74,1.41,2.14
5/27/2008,0.26,0.66,0.7,1.38,2.04
5/23/2008,0.25,0.6,0.69,1.39,1.99
5/22/2008,0.29,0.7,0.68,1.36,2.06
5/21/2008,0.21,0.55,0.68,1.4,1.95
5/20/2008,0.19,0.48,0.68,1.44,1.92
5/19/2008,0.25,0.6,0.67,1.41,2.01
5/16/2008,0.25,0.63,0.65,1.38,2.01
5/15/2008,0.25,0.62,0.65,1.38,2
5/14/2008,0.29,0.71,0.69,1.39,2.1
5/13/2008,0.25,0.64,0.7,1.43,2.07
5/12/2008,0.24,0.53,0.7,1.48,2.01
5/9/2008,0.22,0.56,0.73,1.52,2.08
5/8/2008,0.25,0.59,0.74,1.54,2.13
5/7/2008,0.27,0.64,0.78,1.56,2.2
5/6/2008,0.33,0.75,0.77,1.55,2.3
5/5/2008,0.45,0.89,0.72,1.46,2.35
5/2/2008,0.47,0.97,0.71,1.42,2.39
5/1/2008,0.49,0.92,0.69,1.41,2.33
4/30/2008,0.42,0.86,0.74,1.48,2.34
4/29/2008,0.48,0.89,0.76,1.5,2.39
4/28/2008,0.52,0.93,0.78,1.5,2.43
4/25/2008,0.63,1.1,0.76,1.47,2.57
4/24/2008,0.65,1.15,0.74,1.46,2.61
4/23/2008,0.57,0.96,0.76,1.55,2.51
4/22/2008,0.57,0.97,0.72,1.5,2.47
4/21/2008,0.52,0.86,0.75,1.55,2.41
4/18/2008,0.5,0.84,0.76,1.58,2.42
4/17/2008,0.54,0.9,0.77,1.62,2.52
4/16/2008,0.53,0.86,0.84,1.74,2.6
4/15/2008,0.46,0.74,0.84,1.76,2.5
4/14/2008,0.45,0.7,0.82,1.75,2.45
4/11/2008,0.33,0.57,0.81,1.73,2.3
4/10/2008,0.34,0.57,0.82,1.71,2.28
4/9/2008,0.29,0.46,0.82,1.72,2.18
4/8/2008,0.27,0.46,0.85,1.71,2.17
4/7/2008,0.27,0.5,0.8,1.62,2.12
4/4/2008,0.28,0.48,0.8,1.67,2.15
4/3/2008,0.28,0.51,0.84,1.7,2.21
4/2/2008,0.26,0.47,0.84,1.72,2.19
4/1/2008,0.22,0.4,0.85,1.77,2.17
3/31/2008,0.17,0.24,0.84,1.83,2.07
3/28/2008,0.23,0.34,0.84,1.8,2.14
3/27/2008,0.27,0.43,0.88,1.83,2.26
3/26/2008,0.27,0.42,0.84,1.8,2.22
3/25/2008,0.35,0.5,0.82,1.72,2.22
3/24/2008,0.44,0.6,0.8,1.72,2.32
3/20/2008,0.7,0.96,0.77,1.75,2.71
3/19/2008,0.72,0.93,0.82,1.84,2.77
3/18/2008,0.48,0.66,0.84,1.9,2.56
3/17/2008,0.21,0.24,0.88,1.99,2.23
3/14/2008,0.19,0.29,0.9,1.97,2.26
3/13/2008,0.19,0.28,0.9,1.93,2.21
3/12/2008,0.1,0.15,0.86,1.86,2.01
3/11/2008,0.19,0.26,0.87,1.86,2.12
3/10/2008,0.11,0.12,0.9,1.99,2.11
3/7/2008,0.1,0.08,0.92,2.03,2.11
3/6/2008,0.2,0.14,0.97,2.09,2.23
3/5/2008,0.19,0.13,0.93,2.04,2.17
3/4/2008,0.06,-0.01,0.88,1.98,1.97
3/3/2008,0.04,-0.09,0.87,1.93,1.84
2/29/2008,-0.08,-0.2,0.85,1.88,1.68
2/28/2008,0.02,-0.03,0.86,1.84,1.81
2/27/2008,0.04,0.03,0.88,1.84,1.87
2/26/2008,-0.07,-0.1,0.88,1.84,1.74
2/25/2008,-0.07,-0.07,0.85,1.78,1.71
2/22/2008,-0.12,-0.22,0.83,1.81,1.59
2/21/2008,-0.15,-0.22,0.82,1.79,1.57
2/20/2008,-0.09,-0.11,0.88,1.79,1.68
2/19/2008,-0.17,-0.22,0.87,1.83,1.61
2/15/2008,-0.19,-0.3,0.85,1.85,1.55
2/14/2008,-0.26,-0.38,0.88,1.92,1.54
2/13/2008,-0.25,-0.37,0.8,1.79,1.42
2/12/2008,-0.25,-0.37,0.77,1.72,1.35
2/11/2008,-0.25,-0.38,0.74,1.69,1.31
2/8/2008,-0.18,-0.3,0.76,1.71,1.41
2/7/2008,-0.09,-0.18,0.8,1.75,1.57
2/6/2008,-0.05,-0.14,0.71,1.65,1.51
2/5/2008,-0.13,-0.26,0.73,1.68,1.42
2/4/2008,-0.1,-0.19,0.7,1.6,1.41
2/1/2008,0.03,-0.01,0.66,1.53,1.52
1/31/2008,0.15,0.21,0.65,1.5,1.71
1/30/2008,0.09,0.09,0.66,1.48,1.57
1/29/2008,0.05,0.01,0.58,1.4,1.41
1/28/2008,-0.04,-0.14,0.6,1.41,1.27
1/25/2008,0.04,-0.07,0.58,1.38,1.31
1/24/2008,0.03,-0.12,0.6,1.43,1.31
1/23/2008,-0.02,-0.12,0.55,1.42,1.3
1/22/2008,-0.06,-0.27,0.56,1.44,1.17
1/18/2008,-0.17,-0.5,0.5,1.3,0.8
1/17/2008,-0.26,-0.63,0.46,1.22,0.59
1/16/2008,-0.28,-0.63,0.49,1.23,0.6
1/15/2008,-0.3,-0.64,0.47,1.19,0.55
1/14/2008,-0.29,-0.61,0.5,1.23,0.62
1/11/2008,-0.18,-0.5,0.47,1.23,0.73
1/10/2008,-0.2,-0.53,0.45,1.2,0.67
1/9/2008,-0.18,-0.53,0.41,1.13,0.6
1/8/2008,-0.16,-0.49,0.4,1.1,0.61
1/7/2008,-0.16,-0.51,0.4,1.1,0.59
1/4/2008,-0.14,-0.46,0.44,1.14,0.68
1/3/2008,-0.11,-0.41,0.43,1.08,0.67
1/2/2008,-0.09,-0.38,0.4,1.03,0.65
12/31/2007,-0.02,-0.31,0.4,0.99,0.68
12/28/2007,0.16,-0.06,0.4,0.99,0.93
12/27/2007,0.2,0.07,0.4,0.97,1.04
12/26/2007,0.17,-0.01,0.41,0.99,0.98
12/24/2007,0.13,-0.09,0.41,0.99,0.9
12/21/2007,0.31,0.19,0.39,0.99,1.18
12/20/2007,0.28,0.17,0.36,0.95,1.12
12/19/2007,0.35,0.21,0.34,0.94,1.15
12/18/2007,0.27,0.15,0.34,0.95,1.1
12/17/2007,0.27,0.17,0.33,0.96,1.13
12/14/2007,0.4,0.43,0.32,0.93,1.36
12/13/2007,0.35,0.34,0.33,0.97,1.31
12/12/2007,0.28,0.19,0.34,0.98,1.17
12/11/2007,0.15,0,0.38,1.04,1.04
12/10/2007,0.21,0.12,0.37,0.98,1.1
12/7/2007,0.12,0,0.39,1,1
12/6/2007,0.11,-0.06,0.36,0.99,0.93
12/5/2007,0.06,-0.17,0.38,1.02,0.85
12/4/2007,0.04,-0.17,0.38,0.99,0.82
12/3/2007,0.09,-0.16,0.38,0.99,0.83
11/30/2007,0.11,-0.11,0.37,0.93,0.82
11/29/2007,0.23,0.07,0.36,0.88,0.95
11/28/2007,0.26,0.12,0.33,0.86,0.98
11/27/2007,0.1,-0.11,0.33,0.9,0.79
11/26/2007,0.07,-0.21,0.31,0.91,0.7
11/23/2007,0.05,-0.16,0.35,0.94,0.78
11/21/2007,0.09,-0.1,0.41,1.01,0.91
11/20/2007,0.07,-0.11,0.38,0.92,0.81
11/19/2007,0.03,-0.22,0.39,0.89,0.67
11/16/2007,0.09,-0.07,0.35,0.82,0.75
11/15/2007,0.19,0.05,0.36,0.82,0.87
11/14/2007,0.24,0.16,0.29,0.71,0.87
11/13/2007,0.18,0.04,0.3,0.72,0.76
11/9/2007,0.3,0.15,0.35,0.81,0.96
11/8/2007,0.23,0.09,0.34,0.81,0.9
11/7/2007,0.22,0.12,0.31,0.73,0.85
11/6/2007,0.07,-0.06,0.29,0.68,0.62
11/5/2007,0.15,-0.02,0.27,0.66,0.64
11/2/2007,0.13,0.05,0.27,0.65,0.7
11/1/2007,0.08,-0.04,0.25,0.59,0.55
10/31/2007,0.1,0,0.22,0.54,0.54
10/30/2007,0.02,-0.14,0.24,0.58,0.44
10/29/2007,-0.01,-0.22,0.25,0.6,0.38
10/26/2007,0,-0.19,0.27,0.64,0.45
10/25/2007,-0.01,-0.2,0.27,0.63,0.43
10/24/2007,0.06,-0.11,0.25,0.62,0.51
10/23/2007,0.03,-0.17,0.25,0.6,0.43
10/22/2007,0.05,-0.15,0.23,0.57,0.42
10/19/2007,0.12,-0.06,0.23,0.61,0.55
10/18/2007,0.27,0.17,0.24,0.59,0.76
10/17/2007,0.1,-0.01,0.22,0.57,0.56
10/16/2007,0.01,-0.13,0.22,0.54,0.41
10/15/2007,0.03,-0.08,0.18,0.47,0.39
10/12/2007,0.08,0.03,0.19,0.47,0.5
10/11/2007,0.1,0.01,0.23,0.53,0.54
10/10/2007,0.17,0.09,0.22,0.5,0.59
10/9/2007,0.17,0.09,0.23,0.52,0.61
10/5/2007,0.16,0.08,0.25,0.57,0.65
10/4/2007,0.14,0.04,0.22,0.54,0.58
10/3/2007,0.15,0.06,0.22,0.53,0.59
10/2/2007,0.14,0.02,0.22,0.56,0.58
10/1/2007,0.19,0.1,0.22,0.54,0.64
9/28/2007,0.23,0.15,0.26,0.62,0.77
9/27/2007,0.32,0.24,0.27,0.63,0.87
9/26/2007,0.3,0.24,0.3,0.66,0.9
9/25/2007,0.25,0.21,0.26,0.63,0.84
9/24/2007,0.25,0.21,0.26,0.58,0.79
9/21/2007,0.35,0.32,0.25,0.58,0.9
9/20/2007,0.31,0.31,0.25,0.59,0.9
9/19/2007,0.13,0.07,0.2,0.53,0.6
9/18/2007,0.07,-0.01,0.19,0.5,0.49
9/17/2007,0.08,-0.07,0.13,0.4,0.33
9/14/2007,0.15,0.04,0.13,0.42,0.46
9/13/2007,0.12,0,0.14,0.41,0.41
9/12/2007,0.09,-0.08,0.16,0.46,0.38
9/11/2007,0.05,-0.16,0.12,0.42,0.26
9/10/2007,0.13,-0.09,0.13,0.47,0.38
9/7/2007,0.03,-0.17,0.13,0.48,0.31
9/6/2007,0.01,-0.21,0.12,0.43,0.22
9/5/2007,-0.08,-0.33,0.13,0.45,0.12
9/4/2007,-0.08,-0.34,0.13,0.43,0.09
8/31/2007,0.18,0.14,0.1,0.39,0.53
8/30/2007,0.33,0.24,0.13,0.43,0.67
8/29/2007,0.26,0.16,0.17,0.43,0.59
8/28/2007,-0.04,-0.27,0.12,0.4,0.13
8/27/2007,-0.08,-0.35,0.11,0.32,-0.03
8/24/2007,0.07,0.06,0.12,0.33,0.39
8/23/2007,0.3,0.31,0.16,0.42,0.73
8/22/2007,0.43,0.48,0.19,0.48,0.96
8/21/2007,0.48,0.46,0.22,0.55,1.01
8/20/2007,1.03,0.99,0.21,0.53,1.52
8/17/2007,0.43,0.42,0.17,0.5,0.92
8/16/2007,0.39,0.29,0.18,0.52,0.81
8/15/2007,0.2,0.06,0.14,0.42,0.48
8/14/2007,0.03,-0.25,0.12,0.34,0.09
8/13/2007,0.01,-0.28,0.11,0.32,0.04
8/10/2007,0.12,-0.1,0.12,0.34,0.24
8/9/2007,-0.07,-0.32,0.09,0.3,-0.02
8/8/2007,-0.06,-0.31,0.05,0.2,-0.11
8/7/2007,-0.1,-0.38,0.04,0.21,-0.17
8/6/2007,-0.12,-0.42,0.06,0.26,-0.16
8/3/2007,-0.09,-0.39,0.06,0.25,-0.14
8/2/2007,-0.06,-0.3,0.03,0.18,-0.12
8/1/2007,-0.07,-0.33,0.04,0.2,-0.13
7/31/2007,-0.11,-0.4,0.04,0.22,-0.18
7/30/2007,-0.09,-0.37,0.05,0.23,-0.14
7/27/2007,-0.03,-0.29,0.04,0.24,-0.05
7/26/2007,-0.09,-0.36,0.05,0.23,-0.13
7/25/2007,-0.04,-0.25,0.06,0.18,-0.07
7/24/2007,-0.05,-0.25,0.05,0.17,-0.08
7/23/2007,-0.02,-0.22,0.06,0.17,-0.05
7/20/2007,-0.01,-0.18,0.06,0.17,-0.01
7/19/2007,0.02,-0.11,0.07,0.17,0.06
7/18/2007,0.02,-0.12,0.07,0.18,0.06
7/17/2007,0.06,-0.05,0.07,0.17,0.12
7/16/2007,0.03,-0.09,0.06,0.16,0.07
7/13/2007,0.04,-0.03,0.07,0.17,0.14
7/12/2007,0.05,-0.03,0.09,0.19,0.16
7/11/2007,0.04,-0.06,0.09,0.2,0.14
7/10/2007,0.02,-0.1,0.08,0.18,0.08
7/9/2007,0.06,0,0.1,0.19,0.19
7/6/2007,0.05,0.04,0.11,0.2,0.24
7/5/2007,0.07,0.04,0.06,0.17,0.21
7/3/2007,0.03,-0.06,0.06,0.16,0.1
7/2/2007,0.02,-0.09,0.04,0.14,0.05
6/29/2007,0.09,0.05,0.05,0.16,0.21
6/28/2007,0.17,0.18,0.06,0.16,0.34
6/27/2007,0.16,0.14,0.06,0.18,0.32
6/26/2007,0.15,0.08,0.09,0.2,0.28
6/25/2007,0.14,0.05,0.1,0.22,0.27
6/22/2007,0.21,0.19,0.1,0.22,0.41
6/21/2007,0.26,0.28,0.08,0.18,0.46
6/20/2007,0.23,0.23,0.08,0.17,0.4
6/19/2007,0.27,0.29,0.06,0.15,0.44
6/18/2007,0.32,0.38,0.06,0.14,0.52
6/15/2007,0.37,0.49,0.05,0.11,0.6
6/14/2007,0.33,0.45,0.06,0.13,0.58
6/13/2007,0.32,0.42,0.05,0.12,0.54
6/12/2007,0.29,0.36,0.1,0.18,0.54
6/11/2007,0.25,0.28,0.06,0.13,0.41
6/8/2007,0.19,0.24,0.05,0.11,0.35
6/7/2007,0.19,0.23,0.02,0.08,0.31
6/6/2007,0.16,0.17,-0.03,0,0.17
6/5/2007,0.16,0.16,-0.03,-0.01,0.15
6/4/2007,0.18,0.16,-0.06,-0.04,0.12
6/1/2007,0.19,0.18,-0.05,-0.02,0.16
5/31/2007,0.22,0.19,-0.06,-0.02,0.17
5/30/2007,0.11,0.04,-0.06,-0.01,0.03
5/29/2007,0.06,-0.02,-0.06,0,-0.02
5/25/2007,0.05,-0.03,-0.05,0.01,-0.02
5/24/2007,0.03,-0.06,-0.06,0.01,-0.05
5/23/2007,0.05,-0.06,-0.06,0.01,-0.05
5/22/2007,0.03,-0.1,-0.07,0,-0.1
5/21/2007,0.07,-0.07,-0.1,-0.02,-0.09
5/18/2007,0.08,-0.02,-0.08,-0.01,-0.03
5/17/2007,0.05,-0.03,-0.1,-0.02,-0.05
5/16/2007,0.07,-0.02,-0.11,-0.02,-0.04
5/15/2007,0.02,-0.08,-0.12,-0.04,-0.12
5/14/2007,0.02,-0.12,-0.12,-0.04,-0.16
5/11/2007,-0.02,-0.16,-0.13,-0.04,-0.2
5/10/2007,-0.01,-0.17,-0.14,-0.05,-0.22
5/9/2007,0.02,-0.15,-0.15,-0.06,-0.21
5/8/2007,0.01,-0.22,-0.14,-0.05,-0.27
5/7/2007,0.03,-0.21,-0.13,-0.04,-0.25
5/4/2007,0.01,-0.22,-0.13,-0.03,-0.25
5/3/2007,0.03,-0.19,-0.12,-0.03,-0.22
5/2/2007,-0.01,-0.26,-0.1,0,-0.26
5/1/2007,-0.01,-0.27,-0.09,0.01,-0.26
4/30/2007,-0.02,-0.31,-0.09,0.03,-0.28
4/27/2007,-0.04,-0.28,-0.08,0.04,-0.24
4/26/2007,-0.04,-0.29,-0.08,0.02,-0.27
4/25/2007,-0.07,-0.34,-0.08,0.03,-0.31
4/24/2007,-0.1,-0.4,-0.07,0.05,-0.35
4/23/2007,-0.08,-0.36,-0.07,0.04,-0.32
4/20/2007,-0.08,-0.35,-0.07,0.04,-0.31
4/19/2007,-0.08,-0.35,-0.07,0.04,-0.31
4/18/2007,-0.09,-0.36,-0.08,0.02,-0.34
4/17/2007,-0.08,-0.33,-0.07,0.01,-0.32
4/16/2007,-0.04,-0.27,-0.07,0,-0.27
4/13/2007,-0.04,-0.26,-0.08,0,-0.26
4/12/2007,-0.06,-0.3,-0.07,0.01,-0.29
4/11/2007,-0.07,-0.31,-0.07,0.01,-0.3
4/10/2007,-0.06,-0.32,-0.08,0.02,-0.3
4/9/2007,-0.04,-0.29,-0.07,0.02,-0.27
4/6/2007,-0.07,-0.3,-0.08,0.01,-0.29
4/5/2007,-0.11,-0.41,-0.06,0.05,-0.36
4/4/2007,-0.15,-0.46,-0.06,0.05,-0.41
4/3/2007,-0.12,-0.42,-0.07,0.04,-0.38
4/2/2007,-0.12,-0.44,-0.06,0.05,-0.39
3/30/2007,-0.14,-0.46,-0.04,0.07,-0.39
3/29/2007,-0.15,-0.47,-0.05,0.06,-0.41
3/28/2007,-0.16,-0.53,-0.03,0.09,-0.44
3/27/2007,-0.17,-0.5,-0.08,0.04,-0.46
3/26/2007,-0.15,-0.5,-0.08,0.04,-0.46
3/23/2007,-0.15,-0.48,-0.08,0.02,-0.46
3/22/2007,-0.15,-0.48,-0.09,0.02,-0.46
3/21/2007,-0.16,-0.54,-0.08,0.02,-0.52
3/20/2007,-0.12,-0.46,-0.13,-0.04,-0.5
3/19/2007,-0.1,-0.45,-0.11,-0.03,-0.48
3/16/2007,-0.09,-0.46,-0.11,-0.03,-0.49
3/15/2007,-0.12,-0.48,-0.11,-0.03,-0.51
3/14/2007,-0.15,-0.52,-0.1,-0.01,-0.53
3/13/2007,-0.19,-0.57,-0.11,-0.02,-0.59
3/12/2007,-0.13,-0.47,-0.12,-0.06,-0.53
3/9/2007,-0.12,-0.44,-0.11,-0.07,-0.51
3/8/2007,-0.19,-0.54,-0.11,-0.05,-0.59
3/7/2007,-0.22,-0.58,-0.09,-0.04,-0.62
3/6/2007,-0.22,-0.56,-0.1,-0.05,-0.61
3/5/2007,-0.21,-0.57,-0.08,-0.02,-0.59
3/2/2007,-0.22,-0.56,-0.1,-0.04,-0.6
3/1/2007,-0.2,-0.52,-0.13,-0.07,-0.59
2/28/2007,-0.2,-0.51,-0.13,-0.09,-0.6
2/27/2007,-0.21,-0.55,-0.13,-0.09,-0.64
2/26/2007,-0.14,-0.42,-0.15,-0.14,-0.56
2/23/2007,-0.13,-0.36,-0.15,-0.14,-0.5
2/22/2007,-0.12,-0.32,-0.15,-0.14,-0.46
2/21/2007,-0.13,-0.36,-0.14,-0.13,-0.49
2/20/2007,-0.15,-0.38,-0.14,-0.13,-0.51
2/16/2007,-0.12,-0.34,-0.15,-0.14,-0.48
2/15/2007,-0.13,-0.34,-0.15,-0.13,-0.47
2/14/2007,-0.1,-0.29,-0.15,-0.13,-0.42
2/13/2007,-0.07,-0.22,-0.14,-0.13,-0.35
2/12/2007,-0.08,-0.24,-0.14,-0.14,-0.38
2/9/2007,-0.07,-0.23,-0.14,-0.13,-0.36
2/8/2007,-0.1,-0.29,-0.14,-0.14,-0.43
2/7/2007,-0.09,-0.28,-0.13,-0.13,-0.41
2/6/2007,-0.07,-0.24,-0.14,-0.13,-0.37
2/5/2007,-0.07,-0.23,-0.12,-0.11,-0.34
2/2/2007,-0.06,-0.2,-0.12,-0.11,-0.31
2/1/2007,-0.04,-0.17,-0.12,-0.12,-0.29
1/31/2007,-0.03,-0.18,-0.12,-0.11,-0.29
1/30/2007,-0.02,-0.15,-0.12,-0.1,-0.25
1/29/2007,-0.02,-0.15,-0.1,-0.09,-0.24
1/26/2007,-0.01,-0.14,-0.12,-0.11,-0.25
1/25/2007,-0.03,-0.16,-0.13,-0.11,-0.27
1/24/2007,-0.04,-0.2,-0.12,-0.12,-0.32
1/23/2007,-0.04,-0.2,-0.13,-0.13,-0.33
1/22/2007,-0.04,-0.22,-0.14,-0.15,-0.37
1/19/2007,-0.05,-0.21,-0.15,-0.15,-0.36
1/18/2007,-0.05,-0.23,-0.14,-0.14,-0.37
1/17/2007,-0.04,-0.21,-0.13,-0.12,-0.33
1/16/2007,-0.05,-0.25,-0.12,-0.11,-0.36
1/12/2007,-0.03,-0.21,-0.12,-0.11,-0.32
1/11/2007,-0.06,-0.25,-0.13,-0.12,-0.37
1/10/2007,-0.07,-0.28,-0.13,-0.12,-0.4
1/9/2007,-0.06,-0.29,-0.14,-0.13,-0.42
1/8/2007,-0.07,-0.3,-0.12,-0.12,-0.42
1/5/2007,-0.07,-0.29,-0.11,-0.11,-0.4
1/4/2007,-0.09,-0.33,-0.1,-0.09,-0.42
1/3/2007,-0.07,-0.29,-0.1,-0.09,-0.38
1/2/2007,-0.07,-0.27,-0.12,-0.12,-0.39
12/29/2006,-0.02,-0.2,-0.12,-0.11,-0.31
12/28/2006,0.01,-0.18,-0.13,-0.12,-0.3
12/27/2006,0.02,-0.2,-0.13,-0.11,-0.31
12/26/2006,-0.02,-0.28,-0.13,-0.1,-0.38
12/22/2006,-0.03,-0.28,-0.12,-0.08,-0.36
12/21/2006,-0.04,-0.31,-0.14,-0.11,-0.42
12/20/2006,0,-0.25,-0.14,-0.11,-0.36
12/19/2006,0,-0.25,-0.14,-0.11,-0.36
12/18/2006,0.01,-0.25,-0.14,-0.11,-0.36
12/15/2006,0.05,-0.18,-0.16,-0.13,-0.31
12/14/2006,0.01,-0.23,-0.15,-0.13,-0.36
12/13/2006,0.01,-0.24,-0.16,-0.12,-0.36
12/12/2006,-0.02,-0.32,-0.16,-0.12,-0.44
12/11/2006,0.01,-0.26,-0.17,-0.15,-0.41
12/8/2006,-0.02,-0.29,-0.15,-0.12,-0.41
12/7/2006,-0.08,-0.4,-0.13,-0.09,-0.49
12/6/2006,-0.09,-0.4,-0.15,-0.11,-0.51
12/5/2006,-0.13,-0.47,-0.13,-0.07,-0.54
12/4/2006,-0.14,-0.49,-0.13,-0.09,-0.58
12/1/2006,-0.16,-0.51,-0.13,-0.09,-0.6
11/30/2006,-0.09,-0.41,-0.17,-0.16,-0.57
11/29/2006,-0.06,-0.35,-0.18,-0.17,-0.52
11/28/2006,-0.06,-0.37,-0.17,-0.16,-0.53
11/27/2006,-0.05,-0.34,-0.17,-0.17,-0.51
11/24/2006,-0.04,-0.31,-0.18,-0.18,-0.49
11/22/2006,-0.04,-0.31,-0.17,-0.17,-0.48
11/21/2006,-0.05,-0.32,-0.17,-0.17,-0.49
11/20/2006,-0.06,-0.32,-0.16,-0.16,-0.48
11/17/2006,-0.07,-0.33,-0.16,-0.15,-0.48
11/16/2006,-0.03,-0.24,-0.18,-0.19,-0.43
11/15/2006,-0.05,-0.29,-0.18,-0.19,-0.48
11/14/2006,-0.08,-0.35,-0.17,-0.17,-0.52
11/13/2006,-0.06,-0.33,-0.16,-0.15,-0.48
11/10/2006,-0.09,-0.37,-0.16,-0.14,-0.51
11/9/2006,-0.07,-0.34,-0.15,-0.13,-0.47
11/8/2006,-0.08,-0.35,-0.14,-0.11,-0.46
11/7/2006,-0.05,-0.31,-0.14,-0.11,-0.42
11/6/2006,-0.03,-0.27,-0.13,-0.11,-0.38
11/3/2006,-0.03,-0.27,-0.12,-0.1,-0.37
11/2/2006,-0.1,-0.4,-0.12,-0.07,-0.47
11/1/2006,-0.12,-0.41,-0.14,-0.09,-0.5
10/31/2006,-0.09,-0.37,-0.14,-0.1,-0.47
10/30/2006,-0.07,-0.32,-0.14,-0.1,-0.42
10/27/2006,-0.09,-0.35,-0.12,-0.08,-0.43
10/26/2006,-0.06,-0.31,-0.12,-0.08,-0.39
10/25/2006,-0.04,-0.24,-0.13,-0.1,-0.34
10/24/2006,-0.03,-0.22,-0.1,-0.08,-0.3
10/23/2006,-0.03,-0.22,-0.1,-0.07,-0.29
10/20/2006,-0.04,-0.22,-0.11,-0.08,-0.3
10/19/2006,-0.05,-0.25,-0.1,-0.06,-0.31
10/18/2006,-0.05,-0.24,-0.11,-0.08,-0.32
10/17/2006,-0.05,-0.26,-0.1,-0.05,-0.31
10/16/2006,-0.04,-0.24,-0.09,-0.06,-0.3
10/13/2006,0,-0.18,-0.1,-0.06,-0.24
10/12/2006,-0.03,-0.21,-0.11,-0.06,-0.27
10/11/2006,0,-0.17,-0.1,-0.07,-0.24
10/10/2006,0,-0.18,-0.11,-0.07,-0.25
10/6/2006,-0.01,-0.21,-0.1,-0.04,-0.25
10/5/2006,-0.04,-0.29,-0.1,-0.04,-0.33
10/4/2006,-0.06,-0.33,-0.1,-0.03,-0.36
10/3/2006,0,-0.23,-0.11,-0.05,-0.28
10/2/2006,0.02,-0.22,-0.1,-0.04,-0.26
9/29/2006,0.02,-0.18,-0.12,-0.07,-0.25
9/28/2006,0.03,-0.19,-0.11,-0.05,-0.24
9/27/2006,0.01,-0.22,-0.1,-0.06,-0.28
9/26/2006,0.03,-0.2,-0.13,-0.09,-0.29
